parcel_id,property_address,property_city,sale_date,sale_year,sale_price,sale_price_real,land_use,tax_district,sold_as_vacant,price_outlier_flag,latitude,longitude,tract_fips,median_hh_income,total_population,poverty_rate,vacancy_rate,income_quintile
116 13 0 118.00,104  LINCOLN CT,NASHVILLE,2013-01-11,2013,100000.0,100000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.103223023511,-86.865341113614,47037018500,133360.0,5101.0,0.022544599098216034,0.09353187529083294,Q5 (Highest)
117 01 0 053.00,717  CANTRELL AVE,NASHVILLE,2013-01-18,2013,427000.0,427000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.120668835737,-86.832184396872,47037018000,87083.0,5050.0,0.06217821782178218,0.0992710864283235,Q5 (Highest)
117 03 0A 023.00,3000  HILLSBORO PIKE,NASHVILLE,2013-01-15,2013,171500.0,171500.0,RESIDENTIAL CONDO,,N,CLEAN,36.121094258801,-86.80758801363,47037017800,69490.0,5326.0,0.10482497634815516,0.07848443843031123,Q5 (Highest)
117 03 0B 114.00,2601  HILLSBORO PIKE,NASHVILLE,2013-01-11,2013,79000.0,79000.0,RESIDENTIAL CONDO,,N,CLEAN,36.125297621629,-86.805708496778,47037016900,90082.0,4909.0,0.06274190262782645,0.0346378767431399,Q5 (Highest)
117 03 0C 143.00,143  HILLSBORO PL,NASHVILLE,2013-01-11,2013,180259.0,180259.0,RESIDENTIAL CONDO,,N,CLEAN,36.120842447161,-86.807147728256,47037017800,69490.0,5326.0,0.10482497634815516,0.07848443843031123,Q5 (Highest)
117 04 0 166.00,2701  OAKLAND AVE,NASHVILLE,2013-01-18,2013,989000.0,989000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,STATISTICAL_OUTLIER,36.123711089939,-86.796001822271,47037016900,90082.0,4909.0,0.06274190262782645,0.0346378767431399,Q5 (Highest)
117 07 0C 110.00,110  HAMPTON PL,NASHVILLE,2013-01-30,2013,237000.0,237000.0,RESIDENTIAL CONDO,,N,CLEAN,36.115732282028,-86.810499156106,47037017800,69490.0,5326.0,0.10482497634815516,0.07848443843031123,Q5 (Highest)
117 07 0G 004.00,208  STOKESBORO CT,NASHVILLE,2013-01-18,2013,450000.0,450000.0,SINGLE FAMILY,,N,CLEAN,36.1172658414,-86.803152312241,47037017800,69490.0,5326.0,0.10482497634815516,0.07848443843031123,Q5 (Highest)
117 07 0M 014.00,2067  STOKES LN,NASHVILLE,2013-01-14,2013,170500.0,170500.0,RESIDENTIAL CONDO,,N,CLEAN,36.119201911145,-86.80830561336,47037017800,69490.0,5326.0,0.10482497634815516,0.07848443843031123,Q5 (Highest)
117 10 0 015.00,2205  WOODMONT BLVD,NASHVILLE,2013-01-10,2013,1435000.0,1435000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,STATISTICAL_OUTLIER,36.114225556478,-86.81424307976,47037017901,91528.0,4403.0,0.0672740014015417,0.1178021978021978,Q5 (Highest)
117 12 0 114.00,1490  CLAIRMONT PL,NASHVILLE,2013-01-31,2013,330000.0,330000.0,DUPLEX,URBAN SERVICES DISTRICT,N,CLEAN,36.111496829681,-86.7964550617,47037017800,69490.0,5326.0,0.10482497634815516,0.07848443843031123,Q5 (Highest)
117 15 0A 117.00,1900  RICHARD JONES RD,NASHVILLE,2013-01-14,2013,145000.0,145000.0,RESIDENTIAL CONDO,,N,CLEAN,36.104238597342,-86.80639237398,47037017702,87798.0,4794.0,0.06595092024539877,0.005111821086261981,Q5 (Highest)
117 15 0G 008.00,401  GLEN WEST DR,NASHVILLE,2013-01-15,2013,702776.0,702776.0,RESIDENTIAL CONDO,,N,CLEAN,36.106880471508,-86.806963737682,47037017702,87798.0,4794.0,0.06595092024539877,0.005111821086261981,Q5 (Highest)
118 01 0 116.00,1105  GILMORE AVE,NASHVILLE,2013-01-18,2013,718000.0,718000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.124542992454,-86.788092318745,47037017000,75536.0,3633.0,0.1445003594536305,0.13854489164086686,Q5 (Highest)
118 01 0 382.00,2406  9TH AVE S,NASHVILLE,2013-01-14,2013,585157.0,585157.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.12499634524,-86.783446122804,47037017100,56182.0,2254.0,0.06743566992014197,0.12851985559566786,Q4
118 02 0 272.00,2813  W KIRKWOOD AVE,NASHVILLE,2013-01-14,2013,228000.0,228000.0,SINGLE FAMILY,,N,CLEAN,36.122144943967,-86.781597685304,47037017100,56182.0,2254.0,0.06743566992014197,0.12851985559566786,Q4
118 13 0 183.00,3514  WILBUR PL,NASHVILLE,2013-01-28,2013,323000.0,323000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.109892736728,-86.781240746567,47037017800,69490.0,5326.0,0.10482497634815516,0.07848443843031123,Q5 (Highest)
129 11 0 026.00,937  NEUHOFF LN,NASHVILLE,2013-01-25,2013,268000.0,268000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.088921843046,-86.88437088524,47037018500,133360.0,5101.0,0.022544599098216034,0.09353187529083294,Q5 (Highest)
129 11 0A 435.00,435  SIENA DR,NASHVILLE,2013-01-28,2013,109000.0,109000.0,ZERO LOT LINE,,N,CLEAN,36.088358107042,-86.888245017609,47037018404,59125.0,4615.0,0.08488888888888889,0.09877551020408164,Q4
129 15 0 042.00,912  PERCY WARNER BLVD,NASHVILLE,2013-01-07,2013,224000.0,224000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.083553079485,-86.884041774547,47037018500,133360.0,5101.0,0.022544599098216034,0.09353187529083294,Q5 (Highest)
130 05 0 010.00,127  HEADY DR,NASHVILLE,2013-01-15,2013,300000.0,300000.0,VACANT RES LAND,URBAN SERVICES DISTRICT,N,CLEAN,36.097731093516,-86.870207036975,47037018500,133360.0,5101.0,0.022544599098216034,0.09353187529083294,Q5 (Highest)
130 05 0 010.00,127  HEADY DR,NASHVILLE,2013-01-15,2013,300000.0,300000.0,VACANT RES LAND,URBAN SERVICES DISTRICT,N,CLEAN,36.097731093516,-86.870207036975,47037018500,133360.0,5101.0,0.022544599098216034,0.09353187529083294,Q5 (Highest)
130 08 0 037.00,4328  ESTES RD,NASHVILLE,2013-01-18,2013,975000.0,975000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,STATISTICAL_OUTLIER,36.098016314905,-86.838913807077,47037017902,79954.0,4792.0,0.059058427910886925,0.05588351042896497,Q5 (Highest)
130 08 0E 009.00,106  WELLINGTON PARK CT,NASHVILLE,2013-01-22,2013,535900.0,535900.0,SINGLE FAMILY,,N,CLEAN,36.091983715006,-86.834467762229,47037017902,79954.0,4792.0,0.059058427910886925,0.05588351042896497,Q5 (Highest)
130 09 0 129.00,1203  NICHOL LN,NASHVILLE,2013-01-22,2013,710000.0,710000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.090405670786,-86.867031532556,47037018500,133360.0,5101.0,0.022544599098216034,0.09353187529083294,Q5 (Highest)
130 10 0 096.00,917  WESTVIEW AVE,NASHVILLE,2013-01-15,2013,616224.0,616224.0,SINGLE FAMILY,CITY OF BELLE MEADE,N,CLEAN,36.089210664935,-86.852688483374,47037018500,133360.0,5101.0,0.022544599098216034,0.09353187529083294,Q5 (Highest)
130 12 0A 019.00,6  NORTHUMBERLAND,NASHVILLE,2013-01-22,2013,975000.0,975000.0,SINGLE FAMILY,,N,STATISTICAL_OUTLIER,36.091093657013,-86.835672317423,47037018601,183750.0,2484.0,0.048987854251012146,0.04504504504504504,Q5 (Highest)
130 13 0C 001.00,1214  FORREST PARK DR,NASHVILLE,2013-01-23,2013,300000.0,300000.0,VACANT RES LAND,,N,CLEAN,36.085978467858,-86.872001348876,47037018500,133360.0,5101.0,0.022544599098216034,0.09353187529083294,Q5 (Highest)
131 02 0H 211.00,4210  HILLSBORO PIKE,NASHVILLE,2013-01-18,2013,290000.0,290000.0,RESIDENTIAL CONDO,,N,CLEAN,36.10070809729,-86.818911005063,47037017902,79954.0,4792.0,0.059058427910886925,0.05588351042896497,Q5 (Highest)
131 03 0C 192.00,4400  BELMONT PARK TER,NASHVILLE,2013-01-19,2013,335000.0,335000.0,RESIDENTIAL CONDO,,N,CLEAN,36.097192721598,-86.805724682519,47037017702,87798.0,4794.0,0.06595092024539877,0.005111821086261981,Q5 (Highest)
131 03 0G 003.00,105  WESTOVER PARK CT,NASHVILLE,2013-01-14,2013,255000.0,255000.0,RESIDENTIAL CONDO,,N,CLEAN,36.100420789847,-86.809382680914,47037017901,91528.0,4403.0,0.0672740014015417,0.1178021978021978,Q5 (Highest)
131 03 1C 001.00,4209 A  LONE OAK RD,NASHVILLE,2013-01-29,2013,577000.0,577000.0,RESIDENTIAL CONDO,,N,CLEAN,36.100957590495,-86.809216645236,47037017901,91528.0,4403.0,0.0672740014015417,0.1178021978021978,Q5 (Highest)
131 03 1D 001.00,1813 A  SHACKLEFORD RD,NASHVILLE,2013-01-31,2013,455000.0,455000.0,RESIDENTIAL CONDO,,N,CLEAN,36.101822375174,-86.807628347542,47037017702,87798.0,4794.0,0.06595092024539877,0.005111821086261981,Q5 (Highest)
131 04 0 123.00,1122  WOODVALE DR,NASHVILLE,2013-01-18,2013,266125.0,266125.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.102253788506,-86.795792346156,47037017702,87798.0,4794.0,0.06595092024539877,0.005111821086261981,Q5 (Highest)
131 05 0A 152.00,152  JEFFERSON SQ,NASHVILLE,2013-01-11,2013,224000.0,224000.0,RESIDENTIAL CONDO,,N,CLEAN,36.096741724063,-86.826492554651,47037017902,79954.0,4792.0,0.059058427910886925,0.05588351042896497,Q5 (Highest)
131 06 0 044.00,2013 B  CASTLEMAN DR,NASHVILLE,2013-01-25,2013,846200.0,846200.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.097115815431,-86.816093197897,47037017902,79954.0,4792.0,0.059058427910886925,0.05588351042896497,Q5 (Highest)
131 08 0M 001.00,1309  DUNCANWOOD CT,NASHVILLE,2013-01-24,2013,225000.0,225000.0,VACANT RES LAND,,N,CLEAN,36.097730015124,-86.795511310119,47037017702,87798.0,4794.0,0.06595092024539877,0.005111821086261981,Q5 (Highest)
131 14 0 097.00,4704  VILLA GREEN DR,NASHVILLE,2013-01-24,2013,445000.0,445000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.083309063777,-86.816909966092,47037018602,177692.0,4176.0,0.019678425725941924,0.02269861286254729,Q5 (Highest)
131 16 0 039.00,1007  STONEWALL DR,NASHVILLE,2013-01-23,2013,550000.0,550000.0,SINGLE FAMILY,CITY OF OAK HILL,N,CLEAN,36.085610685873,-86.791662400699,47037018700,150707.0,3282.0,0.007921998781230956,0.05388272583201268,Q5 (Highest)
132 05 0 102.00,4302  GRAY OAKS DR,NASHVILLE,2013-01-17,2013,345000.0,345000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.095612427887,-86.788816280039,47037017701,116250.0,2316.0,0.011658031088082901,0.052689352360043906,Q5 (Highest)
132 09 0B 205.00,213  BRATTLESBORO PL,NASHVILLE,2013-01-07,2013,157000.0,157000.0,RESIDENTIAL CONDO,,N,CLEAN,36.089455083645,-86.787871182525,47037017701,116250.0,2316.0,0.011658031088082901,0.052689352360043906,Q5 (Highest)
141 05 0A 231.00,1245  SCARCROFT LN,NASHVILLE,2013-01-16,2013,226745.0,226745.0,SINGLE FAMILY,,N,CLEAN,36.074998794676,-86.99178808211,47037018407,95571.0,4520.0,0.061374249499666446,0.026706231454005934,Q5 (Highest)
141 05 0A 316.00,548  WOLFEBORO LN,NASHVILLE,2013-01-03,2013,55900.0,55900.0,SINGLE FAMILY,,N,CLEAN,36.075714271317,-86.99483336045,47037018407,95571.0,4520.0,0.061374249499666446,0.026706231454005934,Q5 (Highest)
141 11 0A 060.00,809  BAY COVE CT,NASHVILLE,2013-01-18,2013,225000.0,225000.0,SINGLE FAMILY,,N,CLEAN,36.066429086576,-86.962072749187,47037018407,95571.0,4520.0,0.061374249499666446,0.026706231454005934,Q5 (Highest)
141 12 0B 039.00,1204  BRENNER DR,NASHVILLE,2013-01-11,2013,171900.0,171900.0,SINGLE FAMILY,,N,CLEAN,36.064237548325,-86.958799997233,47037018407,95571.0,4520.0,0.061374249499666446,0.026706231454005934,Q5 (Highest)
142 06 0B 292.00,810  BELLEVUE RD,NASHVILLE,2013-01-22,2013,75000.0,75000.0,RESIDENTIAL CONDO,,N,CLEAN,36.072541009399,-86.940519285756,47037018410,52835.0,3024.0,0.09359442416196483,0.07441860465116279,Q3
142 06 0C 064.00,810  TODD PREIS DR,NASHVILLE,2013-01-18,2013,83500.0,83500.0,ZERO LOT LINE,,N,CLEAN,36.068972642129,-86.942017274669,47037018410,52835.0,3024.0,0.09359442416196483,0.07441860465116279,Q3
142 09 0A 032.00,844  TODD PREIS DR,NASHVILLE,2013-01-11,2013,50000.0,50000.0,ZERO LOT LINE,,N,CLEAN,36.069169337307,-86.943529258866,47037018410,52835.0,3024.0,0.09359442416196483,0.07441860465116279,Q3
142 09 0A 038.00,828  TODD PREIS DR,NASHVILLE,2013-01-28,2013,86900.0,86900.0,ZERO LOT LINE,,N,CLEAN,36.069052555105,-86.9429057063,47037018410,52835.0,3024.0,0.09359442416196483,0.07441860465116279,Q3
142 09 0E 147.00,1361  GEN GEORGE PATTON RD,NASHVILLE,2013-01-16,2013,164500.0,164500.0,RESIDENTIAL CONDO,,N,CLEAN,36.070443822533,-86.952167669791,47037018409,62994.0,4674.0,0.05548302872062663,0.08861301369863013,Q4
142 09 0H 065.00,9135  SAWYER BROWN RD,NASHVILLE,2013-01-02,2013,135000.0,135000.0,RESIDENTIAL CONDO,,N,CLEAN,36.063586596869,-86.946224663004,47037018409,62994.0,4674.0,0.05548302872062663,0.08861301369863013,Q4
142 13 0B 123.00,933  GLENRIDGE LN,NASHVILLE,2013-01-24,2013,257000.0,257000.0,SINGLE FAMILY,,N,CLEAN,36.059117376651,-86.95088939926,47037018407,95571.0,4520.0,0.061374249499666446,0.026706231454005934,Q5 (Highest)
143 02 0B 010.00,718  HARPETH TRACE DR,NASHVILLE,2013-01-07,2013,195000.0,195000.0,RESIDENTIAL CONDO,,N,CLEAN,36.076562354806,-86.894324148102,47037018404,59125.0,4615.0,0.08488888888888889,0.09877551020408164,Q4
143 02 0C 025.00,727  HARPETH TRACE DR,NASHVILLE,2013-01-18,2013,175000.0,175000.0,RESIDENTIAL CONDO,,N,CLEAN,36.075232584951,-86.894776470395,47037018404,59125.0,4615.0,0.08488888888888889,0.09877551020408164,Q4
144 06 0 010.00,4400  CHICKERING LN,NASHVILLE,2013-01-29,2013,2760000.0,2760000.0,SINGLE FAMILY,CITY OF BELLE MEADE,N,STATISTICAL_OUTLIER,36.071429650239,-86.860735943776,47037018500,133360.0,5101.0,0.022544599098216034,0.09353187529083294,Q5 (Highest)
144 15 0 012.00,6120  HILLSBORO PIKE,NASHVILLE,2013-01-11,2013,420000.0,420000.0,VACANT RES LAND,CITY OF FOREST HILLS,N,CLEAN,36.062384229507,-86.849612752262,47037018602,177692.0,4176.0,0.019678425725941924,0.02269861286254729,Q5 (Highest)
145 09 0 049.00,5848  E ASHLAND DR,NASHVILLE,2013-01-28,2013,505000.0,505000.0,SINGLE FAMILY,CITY OF FOREST HILLS,N,CLEAN,36.066362057827,-86.827809160699,47037018602,177692.0,4176.0,0.019678425725941924,0.02269861286254729,Q5 (Highest)
155 03 0C 006.00,8028  POPLARWOOD RD,NASHVILLE,2013-01-10,2013,345000.0,345000.0,SINGLE FAMILY,,N,CLEAN,36.05491421023,-86.972767933504,47037018408,115399.0,3707.0,0.007823037496628,0.042097488921713444,Q5 (Highest)
155 08 0C 212.00,6912  COLLINSWOOD DR,NASHVILLE,2013-01-16,2013,230000.0,230000.0,SINGLE FAMILY,,N,CLEAN,36.049719823756,-86.961170289608,47037018408,115399.0,3707.0,0.007823037496628,0.042097488921713444,Q5 (Highest)
155 08 0E 039.00,7357  OLMSTED DR,NASHVILLE,2013-01-18,2013,233000.0,233000.0,SINGLE FAMILY,,N,CLEAN,36.047728589194,-86.956959010637,47037018408,115399.0,3707.0,0.007823037496628,0.042097488921713444,Q5 (Highest)
155 10 0A 102.00,613  INDIAN RIDGE DR,NASHVILLE,2013-01-15,2013,248000.0,248000.0,SINGLE FAMILY,,N,CLEAN,36.044021977295,-86.976172915202,47037018408,115399.0,3707.0,0.007823037496628,0.042097488921713444,Q5 (Highest)
155 15 0A 087.00,5029  STONEMEADE DR,NASHVILLE,2013-01-18,2013,245000.0,245000.0,SINGLE FAMILY,,N,CLEAN,36.042425362887,-86.966475227413,47037018408,115399.0,3707.0,0.007823037496628,0.042097488921713444,Q5 (Highest)
158 03 0 003.00,2001  CROMWELL DR,NASHVILLE,2013-01-07,2013,1525000.0,1525000.0,SINGLE FAMILY,CITY OF FOREST HILLS,N,STATISTICAL_OUTLIER,36.056628836298,-86.850660042717,47037018602,177692.0,4176.0,0.019678425725941924,0.02269861286254729,Q5 (Highest)
158 11 0A 006.00,340  WHITE SWANS XING,BRENTWOOD,2013-01-11,2013,2562600.0,2562600.0,SINGLE FAMILY,,N,STATISTICAL_OUTLIER,36.046786323124,-86.847901345861,47037018602,177692.0,4176.0,0.019678425725941924,0.02269861286254729,Q5 (Highest)
159 07 0A 011.00,5032  HIGH VALLEY DR,BRENTWOOD,2013-01-31,2013,1550000.0,1550000.0,SINGLE FAMILY,,N,STATISTICAL_OUTLIER,36.051202065068,-86.807710044247,47037018700,150707.0,3282.0,0.007921998781230956,0.05388272583201268,Q5 (Highest)
160 02 0 012.00,824  REDWOOD DR,NASHVILLE,2013-01-22,2013,1200000.0,1200000.0,SINGLE FAMILY,CITY OF OAK HILL,N,STATISTICAL_OUTLIER,36.056645923511,-86.779057052889,47037018700,150707.0,3282.0,0.007921998781230956,0.05388272583201268,Q5 (Highest)
160 05 0 018.00,5338  GREEN VALLEY CT,NASHVILLE,2013-01-23,2013,385500.0,385500.0,SINGLE FAMILY,CITY OF OAK HILL,N,CLEAN,36.052002475715,-86.784067609007,47037018700,150707.0,3282.0,0.007921998781230956,0.05388272583201268,Q5 (Highest)
081 15 0 092.00,1902  HEIMAN ST,NASHVILLE,2013-01-25,2013,25000.0,25000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.171108479905,-86.810037180567,47037013800,30081.0,1962.0,0.399592252803262,0.10451612903225807,Q1 (Lowest)
081 15 0 489.00,1710  SCOVEL ST,NASHVILLE,2013-01-08,2013,37500.0,37500.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.171011290725,-86.804968253335,47037013900,22260.0,1727.0,0.4889406286379511,0.16789215686274508,Q1 (Lowest)
090 12 0 275.00,6374  IVY ST,NASHVILLE,2013-01-07,2013,78500.0,78500.0,DUPLEX,URBAN SERVICES DISTRICT,N,CLEAN,36.154365218717,-86.874691205927,47037013202,55036.0,3564.0,0.055836139169472505,0.06999306999306999,Q4
090 16 0 182.00,509  ACHIEVEMENT DR,NASHVILLE,2013-01-11,2013,102000.0,102000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.148432484911,-86.881295582912,47037013201,50303.0,2997.0,0.0677344010677344,0.09263311451495258,Q3
091 02 0 238.00,6015  LOUISIANA AVE,NASHVILLE,2013-01-09,2013,35000.0,35000.0,VACANT RES LAND,,N,CLEAN,36.163351342735,-86.860793146683,47037013300,39740.0,4070.0,0.23067454455933037,0.14270270270270272,Q2
091 07 0 171.00,4806  KENTUCKY AVE,NASHVILLE,2013-01-02,2013,50000.0,50000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.160040300796,-86.845270275951,47037013300,39740.0,4070.0,0.23067454455933037,0.14270270270270272,Q2
091 07 0 370.00,5200  TENNESSEE AVE,NASHVILLE,2013-01-25,2013,150000.0,150000.0,SINGLE FAMILY,,N,CLEAN,36.161004167226,-86.850473645709,47037013300,39740.0,4070.0,0.23067454455933037,0.14270270270270272,Q2
091 08 0 361.00,4503  MICHIGAN AVE,NASHVILLE,2013-01-04,2013,215044.0,215044.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.158940985925,-86.841367646888,47037013300,39740.0,4070.0,0.23067454455933037,0.14270270270270272,Q2
091 09 0 233.00,6361  ALAMO PL,NASHVILLE,2013-01-18,2013,127500.0,127500.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.153114946688,-86.873763544398,47037013202,55036.0,3564.0,0.055836139169472505,0.06999306999306999,Q4
126 15 0A 180.00,8145  SETTLERS WAY,NASHVILLE,2013-01-08,2013,214000.0,214000.0,SINGLE FAMILY,,N,CLEAN,36.085669958765,-87.01232477683,47037018302,88009.0,2631.0,0.018244013683010263,0.08363970588235294,Q5 (Highest)
126 15 0A 232.00,8220  CANOE CT,NASHVILLE,2013-01-11,2013,182000.0,182000.0,SINGLE FAMILY,,N,CLEAN,36.088677659576,-87.01311186771,47037018302,88009.0,2631.0,0.018244013683010263,0.08363970588235294,Q5 (Highest)
126 15 0B 283.00,401  TRACE CT,NASHVILLE,2013-01-25,2013,162000.0,162000.0,SINGLE FAMILY,,N,CLEAN,36.08555315878,-87.008836366168,47037018302,88009.0,2631.0,0.018244013683010263,0.08363970588235294,Q5 (Highest)
050 13 0 026.00,2101  W RICHMOND HILL DR,NASHVILLE,2013-01-31,2013,31000.0,31000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.236158853756,-86.792404922553,47037010106,47450.0,3257.0,0.21579283887468031,0.05128205128205128,Q3
058 10 0B 031.00,3348  BROME LN,NASHVILLE,2013-01-07,2013,52500.0,52500.0,VACANT RES LAND,,N,CLEAN,36.218128234141,-86.86333083013,47037010105,52540.0,4257.0,0.15081042988019733,0.09879253567508232,Q3
058 10 0B 052.00,3353  BROME LN,NASHVILLE,2013-01-07,2013,52500.0,52500.0,VACANT RES LAND,,N,CLEAN,36.218272368296,-86.863182535874,47037010105,52540.0,4257.0,0.15081042988019733,0.09879253567508232,Q3
058 15 0 155.00,4101  TIMOTHY DR,NASHVILLE,2013-01-18,2013,115000.0,115000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.213772138998,-86.84464054898,47037012801,34384.0,5438.0,0.36615555145021245,0.10166441745389114,Q1 (Lowest)
059 11 0 015.00,3844  CRAVATH DR,NASHVILLE,2013-01-17,2013,45000.0,45000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.220894997708,-86.811503600253,47037012701,28896.0,5945.0,0.44121110176619005,0.08832271762208067,Q1 (Lowest)
059 15 0 059.00,726  RINGGOLD DR,NASHVILLE,2013-01-18,2013,120000.0,120000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.21818198835,-86.812631565725,47037012701,28896.0,5945.0,0.44121110176619005,0.08832271762208067,Q1 (Lowest)
069 04 0 065.00,3602  W HAMILTON RD,NASHVILLE,2013-01-22,2013,52500.0,52500.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.208396448233,-86.839727704493,47037012801,34384.0,5438.0,0.36615555145021245,0.10166441745389114,Q1 (Lowest)
070 02 0 028.00,2816  BUENA VISTA PIKE,NASHVILLE,2013-01-10,2013,26000.0,26000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.209114841884,-86.818942426199,47037012801,34384.0,5438.0,0.36615555145021245,0.10166441745389114,Q1 (Lowest)
071 05 0 163.00,1825  MEADE AVE,NASHVILLE,2013-01-24,2013,81000.0,81000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.2045327734,-86.78612354327,47037012702,46736.0,2631.0,0.1965583173996176,0.08942307692307692,Q3
080 08 0 031.00,3239  CROWE DR,NASHVILLE,2013-01-17,2013,27000.0,27000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.180741047504,-86.841620489514,47037012802,36855.0,4075.0,0.27993579454253614,0.11450980392156863,Q2
080 08 0 260.00,3234  MEXICO DR,NASHVILLE,2013-01-04,2013,20000.0,20000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.181191246937,-86.83718520645,47037012802,36855.0,4075.0,0.27993579454253614,0.11450980392156863,Q2
033 03 0B 067.00,184  IVY HILL LN,GOODLETTSVILLE,2013-01-11,2013,165000.0,165000.0,SINGLE FAMILY,,N,CLEAN,36.301523432972,-86.727183312023,47037010301,47727.0,3739.0,0.11721311475409836,0.09166666666666666,Q3
041 03 0A 002.00,1341  GOODMORNING DR,NASHVILLE,2013-01-30,2013,145000.0,145000.0,SINGLE FAMILY,,N,CLEAN,36.275725798826,-86.769511560648,47037010901,58352.0,3048.0,0.0629324546952224,0.14192139737991266,Q4
041 03 0A 002.00,1341  GOODMORNING DR,NASHVILLE,2013-01-30,2013,145000.0,145000.0,SINGLE FAMILY,,N,CLEAN,36.275725798826,-86.769511560648,47037010901,58352.0,3048.0,0.0629324546952224,0.14192139737991266,Q4
041 11 0 011.00,4021  DUMBARTON DR,NASHVILLE,2013-01-04,2013,100.0,100.0,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,ZERO_OR_NEAR_ZERO,36.264873589854,-86.772773923081,47037010901,58352.0,3048.0,0.0629324546952224,0.14192139737991266,Q4
041 15 0 043.00,1313  BELLSHIRE DR,NASHVILLE,2013-01-31,2013,136600.0,136600.0,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.262005710261,-86.77035426168,47037010903,32832.0,5731.0,0.36165347405452947,0.10112888052681092,Q1 (Lowest)
050 10 0C 279.00,3244  WOODSTOCK DR,NASHVILLE,2013-01-11,2013,80000.0,80000.0,SINGLE FAMILY,,N,CLEAN,36.244315570261,-86.776240350609,47037010903,32832.0,5731.0,0.36165347405452947,0.10112888052681092,Q1 (Lowest)
050 15 0 140.00,3236  VAILVIEW DR,NASHVILLE,2013-01-15,2013,109900.0,109900.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.236812488023,-86.770856602907,47037010904,24082.0,2761.0,0.3350235421948569,0.07612712490761271,Q1 (Lowest)
050 15 0 140.00,3236  VAILVIEW DR,NASHVILLE,2013-01-15,2013,109900.0,109900.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.236812488023,-86.770856602907,47037010904,24082.0,2761.0,0.3350235421948569,0.07612712490761271,Q1 (Lowest)
034 03 0B 905.00,905  CHURCHILL XING,MADISON,2013-01-28,2013,79190.0,79190.0,RESIDENTIAL CONDO,,N,CLEAN,36.301972032303,-86.688148882208,47037010401,41920.0,4895.0,0.19240297274979357,0.17682643089809214,Q2
042 07 0A 129.00,585  HERITAGE LN,MADISON,2013-01-02,2013,51200.0,51200.0,SINGLE FAMILY,,N,CLEAN,36.272006995975,-86.71829962955,47037010801,40188.0,5240.0,0.15076335877862596,0.07329635499207607,Q2
043 14 0B 025.00,2304  FRANCO RD,MADISON,2013-01-23,2013,139900.0,139900.0,SINGLE FAMILY,,N,CLEAN,36.260038506281,-86.696849110254,47037010701,31493.0,4252.0,0.2389463781749765,0.18237801989578398,Q1 (Lowest)
043 15 0 249.00,253  WARRIOR RD,MADISON,2013-01-08,2013,70000.0,70000.0,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.259034802567,-86.681945116829,47037010602,44083.0,3976.0,0.2216454710615105,0.06847360912981455,Q2
